iteracion,mejor_fitness
0,0.011048722485113087
1,0.011048722485113087
2,0.011048722485113087
3,0.011048722485113087
4,0.011048722485113087
5,0.011048722485113087
6,0.011048722485113087
7,0.011048722485113087
8,0.011048722485113087
9,0.011048722485113087
10,0.0093448325213708
11,0.0093448325213708
12,0.0093448325213708
13,0.0093448325213708
14,0.0093448325213708
15,0.0093448325213708
16,0.0093448325213708
17,0.0093448325213708
18,0.0093448325213708
19,0.0093448325213708
20,0.008648564368696642
21,0.0065104583452271075
22,0.0065104583452271075
23,0.0065104583452271075
24,0.0065104583452271075
25,0.0065104583452271075
26,0.0065104583452271075
27,0.0065104583452271075
28,0.005322577874531479
29,0.005322577874531479
30,0.0035286517600151843
31,0.0035286517600151843
32,0.0035286517600151843
33,0.0035286517600151843
34,0.0035286517600151843
35,0.0035286517600151843
36,0.0035286517600151843
37,0.0035286517600151843
38,0.0035286517600151843
39,0.0035286517600151843
40,0.0035286517600151843
41,0.0035286517600151843
42,0.0035286517600151843
43,0.0035286517600151843
44,0.0035286517600151843
45,0.0035286517600151843
46,0.003124372550920162
47,0.003124372550920162
48,0.003124372550920162
49,0.003124372550920162
50,0.003124372550920162
51,0.003124372550920162
52,0.003006178543366594
53,0.003006178543366594
54,0.003006178543366594
55,0.003006178543366594
56,0.003006178543366594
57,0.003006178543366594
58,0.003006178543366594
59,0.002964969586818901
60,0.002964969586818901
61,0.002964969586818901
62,0.002964969586818901
63,0.002964969586818901
64,0.002964969586818901
65,0.002964969586818901
66,0.002964969586818901
67,0.002964969586818901
68,0.002964969586818901
69,0.002964969586818901
70,0.002964969586818901
71,0.002964969586818901
72,0.002964969586818901
73,0.002964969586818901
74,0.0028829765913751543
75,0.0028829765913751543
76,0.0028829765913751543
77,0.0028829765913751543
78,0.0028829765913751543
79,0.0028829765913751543
80,0.0028829765913751543
81,0.0028829765913751543
82,0.0028829765913751543
83,0.0028829765913751543
84,0.0028829765913751543
85,0.0027206912025735815
86,0.0027206912025735815
87,0.0027206912025735815
88,0.0027206912025735815
89,0.0027206912025735815
90,0.0027206912025735815
91,0.0027206912025735815
92,0.0027206912025735815
93,0.0027206912025735815
94,0.0027206912025735815
95,0.0027206912025735815
96,0.0027206912025735815
97,0.0027206912025735815
98,0.0027206912025735815
99,0.0027206912025735815
100,0.0027206912025735815
101,0.0027206912025735815
102,0.0027206912025735815
103,0.002701318988363491
104,0.002701318988363491
105,0.002701318988363491
106,0.002701318988363491
107,0.002701318988363491
